Year Opened,state,county,county_id,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,Power_Capacity_Level3_kW,Power_Capacity_Level1_kW,Power_Capacity_Level2_kW,Power_Capacity_kW,All_Ports,id
2017,Alabama,Houston County,1069,0.0,10.0,3.0,0.0,10.0,39.0,49.0,13.0,1069
2018,Vermont,Bennington County,50003,0.0,9.0,10.0,0.0,9.0,130.0,139.0,19.0,50003
2021,Virginia,Fairfax County,51059,25.0,9.0,124.0,5000.0,9.0,1612.0,6621.0,158.0,51059
2019,Mississippi,Lauderdale County,28075,0.0,9.0,0.0,0.0,9.0,0.0,9.0,9.0,28075
2012,California,San Francisco County,6075,0.0,9.0,17.0,0.0,9.0,221.0,230.0,26.0,6075
2021,North Carolina,Brunswick County,37019,0.0,8.0,2.0,0.0,8.0,26.0,34.0,10.0,37019
2014,Kentucky,Boone County,21015,0.0,8.0,0.0,0.0,8.0,0.0,8.0,8.0,21015
2016,North Carolina,Guilford County,37081,0.0,8.0,0.0,0.0,8.0,0.0,8.0,8.0,37081
2021,Maryland,Anne Arundel County,24003,27.0,8.0,89.0,5400.0,8.0,1157.0,6565.0,124.0,24003
2021,New York,Suffolk County,36103,22.0,8.0,88.0,4400.0,8.0,1144.0,5552.0,118.0,36103
2020,California,Los Angeles County,6037,317.0,8.0,1681.0,63400.0,8.0,21853.0,85261.0,2006.0,6037
2013,Florida,St. Lucie County,12111,16.0,8.0,0.0,3200.0,8.0,0.0,3208.0,24.0,12111
2012,Maryland,Anne Arundel County,24003,1.0,8.0,10.0,200.0,8.0,130.0,338.0,19.0,24003
2021,Nevada,Churchill County,32001,0.0,8.0,7.0,0.0,8.0,91.0,99.0,15.0,32001
2013,Virginia,Arlington County,51013,0.0,8.0,4.0,0.0,8.0,52.0,60.0,12.0,51013
2021,New Mexico,Doña Ana County,35013,0.0,7.0,11.0,0.0,7.0,143.0,150.0,18.0,35013
2021,Missouri,St. Louis city,29510,1.0,7.0,30.0,200.0,7.0,390.0,597.0,38.0,29510
2021,Connecticut,Hartford County,9003,0.0,7.0,14.0,0.0,7.0,182.0,189.0,21.0,9003
2014,New Jersey,Mercer County,34021,6.0,7.0,2.0,1200.0,7.0,26.0,1233.0,15.0,34021
2021,District Of Columbia,District of Columbia,11001,7.0,7.0,275.0,1400.0,7.0,3575.0,4982.0,289.0,11001
2019,Texas,Kleberg County,48273,8.0,7.0,0.0,1600.0,7.0,0.0,1607.0,15.0,48273
2021,Pennsylvania,Franklin County,42055,0.0,6.0,5.0,0.0,6.0,65.0,71.0,11.0,42055
2019,Hawaii,Honolulu County,15003,0.0,6.0,54.0,0.0,6.0,702.0,708.0,60.0,15003
2014,California,Butte County,6007,0.0,6.0,3.0,0.0,6.0,39.0,45.0,9.0,6007
2013,Pennsylvania,Montgomery County,42091,0.0,6.0,2.0,0.0,6.0,26.0,32.0,8.0,42091
2016,Washington,Kitsap County,53035,0.0,6.0,5.0,0.0,6.0,65.0,71.0,11.0,53035
2021,Kentucky,Union County,21225,0.0,6.0,0.0,0.0,6.0,0.0,6.0,6.0,21225
2009,Oregon,Washington County,41067,0.0,6.0,0.0,0.0,6.0,0.0,6.0,6.0,41067
2021,Illinois,Cook County,17031,32.0,6.0,308.0,6400.0,6.0,4004.0,10410.0,346.0,17031
2013,California,Sacramento County,6067,4.0,6.0,52.0,800.0,6.0,676.0,1482.0,62.0,6067
2021,Texas,Tarrant County,48439,13.0,6.0,124.0,2600.0,6.0,1612.0,4218.0,143.0,48439
2021,Georgia,Fulton County,13121,30.0,6.0,487.0,6000.0,6.0,6331.0,12337.0,523.0,13121
2014,Pennsylvania,Allegheny County,42003,0.0,6.0,27.0,0.0,6.0,351.0,357.0,33.0,42003
2023,California,Alameda County,6001,127.0,6.0,254.0,25400.0,6.0,3302.0,28708.0,387.0,6001
2019,Florida,Santa Rosa County,12113,0.0,6.0,4.0,0.0,6.0,52.0,58.0,10.0,12113
2019,Florida,Monroe County,12087,0.0,6.0,2.0,0.0,6.0,26.0,32.0,8.0,12087
2013,Florida,Sarasota County,12115,0.0,6.0,2.0,0.0,6.0,26.0,32.0,8.0,12115
2021,Tennessee,Shelby County,47157,0.0,5.0,24.0,0.0,5.0,312.0,317.0,29.0,47157
2021,South Carolina,Bamberg County,45009,0.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,45009
2021,Oregon,Multnomah County,41051,10.0,5.0,81.0,2000.0,5.0,1053.0,3058.0,96.0,41051
2021,Michigan,Washtenaw County,26161,9.0,5.0,31.0,1800.0,5.0,403.0,2208.0,45.0,26161
2021,Oregon,Coos County,41011,0.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,41011
2019,District Of Columbia,District of Columbia,11001,0.0,5.0,140.0,0.0,5.0,1820.0,1825.0,145.0,11001
2021,Florida,Alachua County,12001,0.0,5.0,33.0,0.0,5.0,429.0,434.0,38.0,12001
2021,Virginia,Albemarle County,51003,15.0,5.0,16.0,3000.0,5.0,208.0,3213.0,36.0,51003
2016,Hawaii,Honolulu County,15003,2.0,5.0,23.0,400.0,5.0,299.0,704.0,30.0,15003
2012,Ohio,Cuyahoga County,39035,0.0,5.0,15.0,0.0,5.0,195.0,200.0,20.0,39035
2021,Arizona,Maricopa County,4013,34.0,5.0,579.0,6800.0,5.0,7527.0,14332.0,618.0,4013
2019,Pennsylvania,Cumberland County,42041,4.0,5.0,12.0,800.0,5.0,156.0,961.0,21.0,42041
2014,Virginia,York County,51199,0.0,5.0,1.0,0.0,5.0,13.0,18.0,6.0,51199
2021,Texas,Jefferson County,48245,0.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,48245
2013,Florida,Seminole County,12117,0.0,5.0,5.0,0.0,5.0,65.0,70.0,10.0,12117
2018,California,Kern County,6029,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,6029
2011,California,Alameda County,6001,5.0,4.0,30.0,1000.0,4.0,390.0,1394.0,39.0,6001
2021,Illinois,Kane County,17089,0.0,4.0,10.0,0.0,4.0,130.0,134.0,14.0,17089
2021,Oregon,Clatsop County,41007,4.0,4.0,2.0,800.0,4.0,26.0,830.0,10.0,41007
2021,California,San Francisco County,6075,59.0,4.0,191.0,11800.0,4.0,2483.0,14287.0,254.0,6075
2016,Virginia,Rockingham County,51165,0.0,4.0,2.0,0.0,4.0,26.0,30.0,6.0,51165
2021,Massachusetts,Hampden County,25013,14.0,4.0,37.0,2800.0,4.0,481.0,3285.0,55.0,25013
2011,Maryland,Anne Arundel County,24003,0.0,4.0,22.0,0.0,4.0,286.0,290.0,26.0,24003
2016,Washington,Pierce County,53053,0.0,4.0,6.0,0.0,4.0,78.0,82.0,10.0,53053
2021,Rhode Island,Washington County,44009,0.0,4.0,17.0,0.0,4.0,221.0,225.0,21.0,44009
2011,Virginia,Petersburg city,51730,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,51730
2021,Oklahoma,Canadian County,40017,8.0,4.0,6.0,1600.0,4.0,78.0,1682.0,18.0,40017
2021,Florida,Pinellas County,12103,9.0,4.0,22.0,1800.0,4.0,286.0,2090.0,35.0,12103
2021,Indiana,Vigo County,18167,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,18167
2021,Florida,Santa Rosa County,12113,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,12113
2021,Utah,Davis County,49011,0.0,4.0,29.0,0.0,4.0,377.0,381.0,33.0,49011
2021,Nevada,Washoe County,32031,0.0,4.0,52.0,0.0,4.0,676.0,680.0,56.0,32031
2021,North Carolina,Transylvania County,37175,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,37175
2011,North Carolina,Wake County,37183,0.0,4.0,39.0,0.0,4.0,507.0,511.0,43.0,37183
2021,Indiana,Johnson County,18081,0.0,4.0,1.0,0.0,4.0,13.0,17.0,5.0,18081
2019,Virginia,York County,51199,0.0,4.0,4.0,0.0,4.0,52.0,56.0,8.0,51199
2021,Pennsylvania,Union County,42119,0.0,4.0,2.0,0.0,4.0,26.0,30.0,6.0,42119
2021,Georgia,Chatham County,13051,8.0,4.0,15.0,1600.0,4.0,195.0,1799.0,27.0,13051
2017,West Virginia,Brooke County,54009,0.0,4.0,3.0,0.0,4.0,39.0,43.0,7.0,54009
2021,Michigan,Ingham County,26065,2.0,4.0,41.0,400.0,4.0,533.0,937.0,47.0,26065
2021,North Carolina,Durham County,37063,12.0,4.0,59.0,2400.0,4.0,767.0,3171.0,75.0,37063
2002,California,Ventura County,6111,0.0,4.0,11.0,0.0,4.0,143.0,147.0,15.0,6111
2013,Florida,Lee County,12071,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,12071
2009,New York,Nassau County,36059,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,36059
2017,Florida,Sarasota County,12115,0.0,3.0,39.0,0.0,3.0,507.0,510.0,42.0,12115
2021,West Virginia,Preston County,54077,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,54077
2021,Louisiana,Grant Parish,22043,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,22043
2021,Missouri,Jackson County,29095,4.0,3.0,532.0,800.0,3.0,6916.0,7719.0,539.0,29095
2021,Maryland,Prince George's County,24033,13.0,3.0,158.0,2600.0,3.0,2054.0,4657.0,174.0,24033
2013,Connecticut,New London County,9011,0.0,3.0,5.0,0.0,3.0,65.0,68.0,8.0,9011
2013,Minnesota,Hennepin County,27053,1.0,3.0,28.0,200.0,3.0,364.0,567.0,32.0,27053
2016,Virginia,Fauquier County,51061,0.0,3.0,3.0,0.0,3.0,39.0,42.0,6.0,51061
2021,North Carolina,Swain County,37173,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,37173
2021,California,Contra Costa County,6013,79.0,3.0,241.0,15800.0,3.0,3133.0,18936.0,323.0,6013
2021,Arkansas,Garland County,5051,0.0,3.0,8.0,0.0,3.0,104.0,107.0,11.0,5051
2021,New York,St. Lawrence County,36089,0.0,3.0,2.0,0.0,3.0,26.0,29.0,5.0,36089
2021,California,Tulare County,6107,18.0,3.0,7.0,3600.0,3.0,91.0,3694.0,28.0,6107
2021,Alaska,Matanuska-Susitna Borough,2170,0.0,3.0,2.0,0.0,3.0,26.0,29.0,5.0,2170
2021,Colorado,Fremont County,8043,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,8043
2012,New Jersey,Essex County,34013,1.0,3.0,5.0,200.0,3.0,65.0,268.0,9.0,34013
2021,Texas,Bastrop County,48021,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,48021
2021,Connecticut,New Haven County,9009,16.0,3.0,26.0,3200.0,3.0,338.0,3541.0,45.0,9009
2021,Delaware,New Castle County,10003,17.0,3.0,69.0,3400.0,3.0,897.0,4300.0,89.0,10003
2021,Arizona,Pima County,4019,4.0,3.0,38.0,800.0,3.0,494.0,1297.0,45.0,4019
2021,Florida,Miami-Dade County,12086,61.0,3.0,343.0,12200.0,3.0,4459.0,16662.0,407.0,12086
2021,Texas,Live Oak County,48297,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,48297
2021,Texas,Howard County,48227,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,48227
2021,Florida,Sumter County,12119,8.0,3.0,2.0,1600.0,3.0,26.0,1629.0,13.0,12119
2021,Mississippi,Yazoo County,28163,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,28163
2020,Texas,Harris County,48201,2.0,3.0,132.0,400.0,3.0,1716.0,2119.0,137.0,48201
2019,California,San Diego County,6073,68.0,3.0,218.0,13600.0,3.0,2834.0,16437.0,289.0,6073
2021,Oregon,Grant County,41023,1.0,3.0,0.0,200.0,3.0,0.0,203.0,4.0,41023
2021,Oregon,Lincoln County,41041,6.0,3.0,9.0,1200.0,3.0,117.0,1320.0,18.0,41041
2021,North Carolina,Cumberland County,37051,1.0,3.0,8.0,200.0,3.0,104.0,307.0,12.0,37051
2012,Florida,Manatee County,12081,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,12081
2021,Alabama,Talladega County,1121,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1121
2022,Washington,San Juan County,53055,0.0,2.0,2.0,0.0,2.0,26.0,28.0,4.0,53055
2021,Alabama,Etowah County,1055,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1055
2013,Maine,Kennebec County,23011,0.0,2.0,2.0,0.0,2.0,26.0,28.0,4.0,23011
2021,Louisiana,St. Tammany Parish,22103,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,22103
2017,Ohio,Erie County,39043,0.0,2.0,8.0,0.0,2.0,104.0,106.0,10.0,39043
2016,Maine,Cumberland County,23005,0.0,2.0,25.0,0.0,2.0,325.0,327.0,27.0,23005
2018,Florida,Alachua County,12001,0.0,2.0,6.0,0.0,2.0,78.0,80.0,8.0,12001
2019,Vermont,Bennington County,50003,0.0,2.0,2.0,0.0,2.0,26.0,28.0,4.0,50003
2012,Delaware,Sussex County,10005,0.0,2.0,1.0,0.0,2.0,13.0,15.0,3.0,10005
2021,Kentucky,Clay County,21051,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,21051
2021,Kentucky,Fayette County,21067,1.0,2.0,6.0,200.0,2.0,78.0,280.0,9.0,21067
2021,Kentucky,Martin County,21159,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,21159
2017,New York,Erie County,36029,0.0,2.0,3.0,0.0,2.0,39.0,41.0,5.0,36029
2020,Ohio,Hamilton County,39061,0.0,2.0,8.0,0.0,2.0,104.0,106.0,10.0,39061
2021,Kentucky,Shelby County,21211,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,21211
2022,Massachusetts,Berkshire County,25003,8.0,2.0,18.0,1600.0,2.0,234.0,1836.0,28.0,25003
2021,Louisiana,Allen Parish,22003,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,22003
2012,Florida,Miami-Dade County,12086,0.0,2.0,24.0,0.0,2.0,312.0,314.0,26.0,12086
2021,Kansas,Pawnee County,20145,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,20145
2018,California,San Francisco County,6075,17.0,2.0,62.0,3400.0,2.0,806.0,4208.0,81.0,6075
2021,Kansas,Leavenworth County,20103,1.0,2.0,0.0,200.0,2.0,0.0,202.0,3.0,20103
2013,Florida,Brevard County,12009,0.0,2.0,2.0,0.0,2.0,26.0,28.0,4.0,12009
2021,Illinois,Peoria County,17143,8.0,2.0,2.0,1600.0,2.0,26.0,1628.0,12.0,17143
2011,Oregon,Jackson County,41029,0.0,2.0,8.0,0.0,2.0,104.0,106.0,10.0,41029
2021,Illinois,Bond County,17005,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,17005
2021,Idaho,Ada County,16001,0.0,2.0,24.0,0.0,2.0,312.0,314.0,26.0,16001
2021,Iowa,Johnson County,19103,5.0,2.0,12.0,1000.0,2.0,156.0,1158.0,19.0,19103
2012,Virginia,Wythe County,51197,0.0,2.0,2.0,0.0,2.0,26.0,28.0,4.0,51197
2013,Colorado,Boulder County,8013,0.0,2.0,2.0,0.0,2.0,26.0,28.0,4.0,8013
2021,Georgia,Wayne County,13305,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,13305
2018,Colorado,Boulder County,8013,13.0,2.0,55.0,2600.0,2.0,715.0,3317.0,70.0,8013
2021,Massachusetts,Middlesex County,25017,38.0,2.0,732.0,7600.0,2.0,9516.0,17118.0,772.0,25017
2020,Florida,Orange County,12095,14.0,2.0,61.0,2800.0,2.0,793.0,3595.0,77.0,12095
2013,Florida,Bradford County,12007,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,12007
2013,Florida,Collier County,12021,0.0,2.0,2.0,0.0,2.0,26.0,28.0,4.0,12021
2021,California,Calaveras County,6009,12.0,2.0,0.0,2400.0,2.0,0.0,2402.0,14.0,6009
2013,Florida,Columbia County,12023,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,12023
2021,Florida,Leon County,12073,1.0,2.0,23.0,200.0,2.0,299.0,501.0,26.0,12073
2013,Florida,Miami-Dade County,12086,0.0,2.0,14.0,0.0,2.0,182.0,184.0,16.0,12086
2013,Florida,Okeechobee County,12093,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,12093
2013,Florida,Putnam County,12107,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,12107
2021,Connecticut,New London County,9011,5.0,2.0,20.0,1000.0,2.0,260.0,1262.0,27.0,9011
2012,New Jersey,Cape May County,34009,0.0,2.0,2.0,0.0,2.0,26.0,28.0,4.0,34009
2013,Florida,Volusia County,12127,6.0,2.0,0.0,1200.0,2.0,0.0,1202.0,8.0,12127
2019,Montana,Glacier County,30035,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,30035
2013,Georgia,Cobb County,13067,2.0,2.0,4.0,400.0,2.0,52.0,454.0,8.0,13067
2021,California,Santa Barbara County,6083,33.0,2.0,97.0,6600.0,2.0,1261.0,7863.0,132.0,6083
2021,California,Merced County,6047,20.0,2.0,3.0,4000.0,2.0,39.0,4041.0,25.0,6047
2017,Vermont,Windham County,50025,0.0,2.0,17.0,0.0,2.0,221.0,223.0,19.0,50025
2014,Vermont,Chittenden County,50007,0.0,2.0,6.0,0.0,2.0,78.0,80.0,8.0,50007
2011,Minnesota,Ramsey County,27123,0.0,2.0,12.0,0.0,2.0,156.0,158.0,14.0,27123
2021,North Carolina,Mecklenburg County,37119,12.0,2.0,127.0,2400.0,2.0,1651.0,4053.0,141.0,37119
2014,New Hampshire,Coos County,33007,0.0,2.0,5.0,0.0,2.0,65.0,67.0,7.0,33007
2018,Vermont,Chittenden County,50007,0.0,2.0,24.0,0.0,2.0,312.0,314.0,26.0,50007
2018,Vermont,Orange County,50017,1.0,2.0,0.0,200.0,2.0,0.0,202.0,3.0,50017
2021,Texas,Bowie County,48037,0.0,2.0,2.0,0.0,2.0,26.0,28.0,4.0,48037
2021,Texas,Brazos County,48041,1.0,2.0,4.0,200.0,2.0,52.0,254.0,7.0,48041
2014,Minnesota,Hennepin County,27053,0.0,2.0,11.0,0.0,2.0,143.0,145.0,13.0,27053
2021,Texas,El Paso County,48141,0.0,2.0,19.0,0.0,2.0,247.0,249.0,21.0,48141
2021,New Jersey,Cumberland County,34011,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,34011
2021,New Jersey,Burlington County,34005,16.0,2.0,39.0,3200.0,2.0,507.0,3709.0,57.0,34005
2021,New Hampshire,Coos County,33007,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,33007
2015,Florida,Palm Beach County,12099,0.0,2.0,44.0,0.0,2.0,572.0,574.0,46.0,12099
2021,North Carolina,Macon County,37113,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,37113
2015,California,San Mateo County,6081,8.0,2.0,9.0,1600.0,2.0,117.0,1719.0,19.0,6081
2014,Florida,St. Lucie County,12111,0.0,2.0,1.0,0.0,2.0,13.0,15.0,3.0,12111
2014,Florida,St. Johns County,12109,0.0,2.0,1.0,0.0,2.0,13.0,15.0,3.0,12109
2021,Virginia,Lancaster County,51103,0.0,2.0,1.0,0.0,2.0,13.0,15.0,3.0,51103
2014,Florida,Nassau County,12089,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,12089
2021,Virginia,Lee County,51105,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,51105
2021,Virginia,Louisa County,51109,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,51109
2015,Idaho,Ada County,16001,8.0,2.0,18.0,1600.0,2.0,234.0,1836.0,28.0,16001
2020,Massachusetts,Norfolk County,25021,3.0,2.0,78.0,600.0,2.0,1014.0,1616.0,83.0,25021
2014,Florida,DeSoto County,12027,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,12027
2020,Massachusetts,Middlesex County,25017,15.0,2.0,233.0,3000.0,2.0,3029.0,6031.0,250.0,25017
2021,Virginia,Nelson County,51125,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,51125
2021,New York,Albany County,36001,0.0,2.0,327.0,0.0,2.0,4251.0,4253.0,329.0,36001
2021,New York,Chautauqua County,36013,1.0,2.0,7.0,200.0,2.0,91.0,293.0,10.0,36013
2021,Virginia,Prince George County,51149,1.0,2.0,1.0,200.0,2.0,13.0,215.0,4.0,51149
2009,Oregon,Marion County,41047,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,41047
2014,Virginia,Virginia Beach city,51810,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,51810
2021,Oregon,Yamhill County,41071,0.0,2.0,13.0,0.0,2.0,169.0,171.0,15.0,41071
2021,Pennsylvania,Cambria County,42021,0.0,2.0,1.0,0.0,2.0,13.0,15.0,3.0,42021
2021,Pennsylvania,McKean County,42083,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,42083
2021,Pennsylvania,Wayne County,42127,0.0,2.0,2.0,0.0,2.0,26.0,28.0,4.0,42127
2021,Ohio,Erie County,39043,0.0,2.0,5.0,0.0,2.0,65.0,67.0,7.0,39043
2021,Ohio,Columbiana County,39029,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,39029
2018,Texas,Dallas County,48113,27.0,2.0,59.0,5400.0,2.0,767.0,6169.0,88.0,48113
2008,New York,Saratoga County,36091,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,36091
2008,Oregon,Multnomah County,41051,0.0,2.0,3.0,0.0,2.0,39.0,41.0,5.0,41051
2018,New York,Nassau County,36059,24.0,2.0,27.0,4800.0,2.0,351.0,5153.0,53.0,36059
2021,South Carolina,Edgefield County,45037,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,45037
2017,Alabama,Shelby County,1117,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1117
2021,South Carolina,Hampton County,45049,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,45049
2014,Ohio,Logan County,39091,0.0,2.0,2.0,0.0,2.0,26.0,28.0,4.0,39091
2021,South Carolina,Marlboro County,45069,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,45069
2021,New York,Orleans County,36073,0.0,2.0,2.0,0.0,2.0,26.0,28.0,4.0,36073
2018,New York,Cattaraugus County,36009,8.0,2.0,0.0,1600.0,2.0,0.0,1602.0,10.0,36009
2015,California,Los Angeles County,6037,52.0,2.0,270.0,10400.0,2.0,3510.0,13912.0,324.0,6037
2021,South Carolina,Williamsburg County,45089,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,45089
2017,Alabama,Montgomery County,1101,0.0,2.0,5.0,0.0,2.0,65.0,67.0,7.0,1101
2014,Nevada,Washoe County,32031,0.0,2.0,29.0,0.0,2.0,377.0,379.0,31.0,32031
2021,New York,Essex County,36031,0.0,2.0,62.0,0.0,2.0,806.0,808.0,64.0,36031
2020,North Carolina,Guilford County,37081,8.0,2.0,18.0,1600.0,2.0,234.0,1836.0,28.0,37081
2019,California,Santa Clara County,6085,105.0,2.0,405.0,21000.0,2.0,5265.0,26267.0,512.0,6085
2021,West Virginia,Gilmer County,54021,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,54021
2019,Florida,Jackson County,12063,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,12063
2021,Missouri,Greene County,29077,2.0,2.0,6.0,400.0,2.0,78.0,480.0,10.0,29077
2021,Wisconsin,Adams County,55001,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,55001
2021,Washington,Whatcom County,53073,2.0,2.0,21.0,400.0,2.0,273.0,675.0,25.0,53073
2013,Washington,Okanogan County,53047,0.0,2.0,3.0,0.0,2.0,39.0,41.0,5.0,53047
2020,Texas,Dallas County,48113,0.0,2.0,135.0,0.0,2.0,1755.0,1757.0,137.0,48113
2013,Tennessee,Montgomery County,47125,0.0,2.0,2.0,0.0,2.0,26.0,28.0,4.0,47125
2021,West Virginia,McDowell County,54047,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,54047
2021,West Virginia,Monongalia County,54061,9.0,2.0,7.0,1800.0,2.0,91.0,1893.0,18.0,54061
2021,West Virginia,Wood County,54107,0.0,2.0,3.0,0.0,2.0,39.0,41.0,5.0,54107
2021,Minnesota,Pipestone County,27117,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,27117
2018,Massachusetts,Plymouth County,25023,0.0,2.0,4.0,0.0,2.0,52.0,54.0,6.0,25023
2021,Minnesota,St. Louis County,27137,2.0,2.0,5.0,400.0,2.0,65.0,467.0,9.0,27137
2021,Washington,Skagit County,53057,0.0,2.0,12.0,0.0,2.0,156.0,158.0,14.0,53057
2018,Maryland,Cecil County,24015,10.0,2.0,0.0,2000.0,2.0,0.0,2002.0,12.0,24015
2013,Vermont,Windsor County,50027,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,50027
2021,Maryland,Allegany County,24001,2.0,2.0,2.0,400.0,2.0,26.0,428.0,6.0,24001
2021,Mississippi,Panola County,28107,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,28107
2021,Mississippi,Forrest County,28035,0.0,2.0,4.0,0.0,2.0,52.0,54.0,6.0,28035
2021,Massachusetts,Worcester County,25027,19.0,2.0,173.0,3800.0,2.0,2249.0,6051.0,194.0,25027
2021,Washington,Clark County,53011,0.0,2.0,39.0,0.0,2.0,507.0,509.0,41.0,53011
2021,Pennsylvania,Lackawanna County,42069,4.0,1.0,10.0,800.0,1.0,130.0,931.0,15.0,42069
2021,Arizona,Graham County,4009,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4009
2021,Oregon,Lane County,41039,1.0,1.0,60.0,200.0,1.0,780.0,981.0,62.0,41039
2023,California,Monterey County,6053,29.0,1.0,60.0,5800.0,1.0,780.0,6581.0,90.0,6053
2012,Connecticut,Fairfield County,9001,12.0,1.0,23.0,2400.0,1.0,299.0,2700.0,36.0,9001
2014,Ohio,Wayne County,39169,0.0,1.0,1.0,0.0,1.0,13.0,14.0,2.0,39169
2021,Alabama,Pickens County,1107,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1107
2012,Massachusetts,Barnstable County,25001,1.0,1.0,8.0,200.0,1.0,104.0,305.0,10.0,25001
2021,West Virginia,Summers County,54089,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,54089
2021,West Virginia,Raleigh County,54081,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,54081
2021,Kentucky,Boyd County,21019,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,21019
2021,New York,Orange County,36071,0.0,1.0,24.0,0.0,1.0,312.0,313.0,25.0,36071
2022,Wisconsin,Polk County,55095,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,55095
2019,Michigan,Chippewa County,26033,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,26033
2021,Kentucky,McCreary County,21147,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,21147
2020,California,Contra Costa County,6013,61.0,1.0,187.0,12200.0,1.0,2431.0,14632.0,249.0,6013
2021,California,Fresno County,6019,36.0,1.0,175.0,7200.0,1.0,2275.0,9476.0,212.0,6019
2012,Minnesota,Ramsey County,27123,1.0,1.0,4.0,200.0,1.0,52.0,253.0,6.0,27123
2021,Oregon,Klamath County,41035,3.0,1.0,10.0,600.0,1.0,130.0,731.0,14.0,41035
2021,California,Kern County,6029,150.0,1.0,78.0,30000.0,1.0,1014.0,31015.0,229.0,6029
2021,South Dakota,Custer County,46033,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,46033
2021,California,Lassen County,6035,8.0,1.0,0.0,1600.0,1.0,0.0,1601.0,9.0,6035
