fips,year,tot_pop
1089,2004,295655
1089,2005,301474
1089,2006,309170
1089,2007,315859
1089,2008,323526
1089,2009,330856
1089,2010,335988
1089,2011,339623
1089,2012,342823
1089,2013,346764
1089,2014,349973
1089,2015,353194
1089,2016,356985
1089,2017,362061
1089,2018,367386
1089,2019,372547
1089,2020,390503
1089,2021,396671
1089,2022,403605
1089,2023,412600
1089,2024,412600
1091,1990,23003
1091,1991,23031
1091,1992,23088
1091,1993,23210
1091,1994,23178
1091,1995,23117
1091,1996,22984
1091,1997,22983
1091,1998,22753
1091,1999,22519
1091,2000,22564
1091,2001,22203
1091,2002,22217
1091,2003,22025
1091,2004,21777
1091,2005,21569
1091,2006,21531
1091,2007,21475
1091,2008,21331
1091,2009,21170
1091,2010,20975
1091,2011,20663
1091,2012,20378
1091,2013,20123
1091,2014,19990
1091,2015,19772
1091,2016,19536
1091,2017,19411
1091,2018,19093
1091,2019,18919
1091,2020,19270
1091,2021,18985
1091,2022,18791
1091,2023,18684
1091,2024,18684
1093,1990,29846
1093,1991,29679
1093,1992,29887
1093,1993,30213
1093,1994,30494
1093,1995,30920
1093,1996,31409
1093,1997,31532
1093,1998,31539
1093,1999,31264
1093,2000,31137
1093,2001,30777
1093,2002,30608
1093,2003,30554
1093,2004,30516
1093,2005,30494
1093,2006,30779
1093,2007,30849
1093,2008,30918
1093,2009,30646
1093,2010,30770
1093,2011,30661
1093,2012,30495
1093,2013,30236
1093,2014,30215
1093,2015,30137
1093,2016,29958
1093,2017,29825
1093,2018,29776
1093,2019,29826
1093,2020,29176
1093,2021,29001
1093,2022,29182
1093,2023,29244
1093,2024,29244
1095,1990,71054
1095,1991,71974
1095,1992,73589
1095,1993,75534
1095,1994,77310
1095,1995,78924
1095,1996,80283
1095,1997,81071
1095,1998,81465
1095,1999,81992
1095,2000,82429
1095,2001,82477
1095,2002,83417
1095,2003,84348
1095,2004,85131
1095,2005,86516
1095,2006,88209
1095,2007,89605
1095,2008,91072
1095,2009,92213
1095,2010,93235
1095,2011,93899
1095,2012,94264
1095,2013,94358
1095,2014,94262
1095,2015,94588
1095,2016,95123
1095,2017,95589
1095,2018,96230
1095,2019,96751
1095,2020,97702
1095,2021,98286
1095,2022,99428
1095,2023,100756
1095,2024,100756
1097,1990,379167
1097,1991,382978
1097,1992,388097
1097,1993,393740
1097,1994,395685
1097,1995,395664
1097,1996,396163
1097,1997,397917
1097,1998,398479
1097,1999,399323
1097,2000,400073
1097,2001,400129
1097,2002,398549
1097,2003,398082
1097,2004,397959
1097,2005,398942
1097,2006,402916
1097,2007,405715
1097,2008,409196
1097,2009,411994
1097,2010,413277
1097,2011,413126
1097,2012,413893
1097,2013,414025
1097,2014,414298
1097,2015,414654
1097,2016,415169
1097,2017,414209
1097,2018,414275
1097,2019,413516
1097,2020,414377
1097,2021,413383
1097,2022,411398
1097,2023,411640
1097,2024,411640
1099,1990,24141
1099,1991,23948
1099,1992,24162
1099,1993,24476
1099,1994,24674
1099,1995,24802
1099,1996,24802
1099,1997,24617
1099,1998,24500
1099,1999,24440
1099,2000,24319
1099,2001,24120
1099,2002,24022
1099,2003,23853
1099,2004,23769
1099,2005,23683
1099,2006,23602
1099,2007,23437
1099,2008,23393
1099,2009,23218
1099,2010,22994
1099,2011,22799
1099,2012,22582
1099,2013,22174
1099,2014,21927
1099,2015,21720
1099,2016,21553
1099,2017,21294
1099,2018,21035
1099,2019,20689
1099,2020,19706
1099,2021,19550
1099,2022,19412
1099,2023,19229
1099,2024,19229
1101,1990,209537
1101,1991,212685
1101,1992,215742
1101,1993,218667
1101,1994,220870
1101,1995,222041
1101,1996,222834
1101,1997,223792
1101,1998,224224
1101,1999,223548
1101,2000,223428
1101,2001,223048
1101,2002,223185
1101,2003,222680
1101,2004,223002
1101,2005,223608
1101,2006,227291
1101,2007,227888
1101,2008,227461
1101,2009,227607
1101,2010,229844
1101,2011,229218
1101,2012,228923
1101,2013,228261
1101,2014,227647
1101,2015,227420
1101,2016,227398
1101,2017,227514
1101,2018,226631
1101,2019,226074
1101,2020,228342
1101,2021,226935
1101,2022,226301
1101,2023,224980
1101,2024,224980
1103,1990,100513
1103,1991,102040
1103,1992,103624
1103,1993,105302
1103,1994,106250
1103,1995,107227
1103,1996,108015
1103,1997,109102
1103,1998,110071
1103,1999,110670
1103,2000,111221
1103,2001,111682
1103,2002,111766
1103,2003,112898
1103,2004,113006
1103,2005,113964
1103,2006,115491
1103,2007,116397
1103,2008,117694
1103,2009,118954
1103,2010,119626
1103,2011,120058
1103,2012,120148
1103,2013,119625
1103,2014,119496
1103,2015,119316
1103,2016,119090
1103,2017,118940
1103,2018,119216
1103,2019,119630
1103,2020,123288
1103,2021,123375
1103,2022,124231
1103,2023,125133
1103,2024,125133
1105,1990,12691
1105,1991,12366
1105,1992,12230
1105,1993,12277
1105,1994,12313
1105,1995,12451
1105,1996,12222
1105,1997,12158
1105,1998,12183
1105,1999,12001
1105,2000,11809
1105,2001,11645
1105,2002,11549
1105,2003,11301
1105,2004,11153
1105,2005,10881
1105,2006,10677
1105,2007,10774
1105,2008,10722
1105,2009,10690
1105,2010,10556
1105,2011,10452
1105,2012,10166
1105,2013,10005
1105,2014,9809
1105,2015,9650
1105,2016,9538
1105,2017,9304
1105,2018,9049
1105,2019,8940
1105,2020,8458
1105,2021,8328
1105,2022,7904
1105,2023,7738
1105,2024,7738
1107,1990,20683
1107,1991,20744
1107,1992,20937
1107,1993,20991
1107,1994,20910
1107,1995,20902
1107,1996,20995
1107,1997,20960
1107,1998,21026
1107,1999,21036
1107,2000,20881
1107,2001,20873
1107,2002,20835
1107,2003,20527
1107,2004,20380
1107,2005,20192
1107,2006,20128
1107,2007,19989
1107,2008,19951
1107,2009,19814
1107,2010,19705
1107,2011,19357
1107,2012,19314
1107,2013,19309
1107,2014,20283
1107,2015,20788
1107,2016,20337
1107,2017,20224
1107,2018,19949
1107,2019,19940
1107,2020,18969
1107,2021,18618
1107,2022,18749
1107,2023,18688
1107,2024,18688
1109,1990,27662
1109,1991,28123
1109,1992,28380
1109,1993,28694
1109,1994,29202
1109,1995,29113
1109,1996,29019
1109,1997,29314
1109,1998,29570
1109,1999,29469
1109,2000,29748
1109,2001,29844
1109,2002,29695
1109,2003,30050
1109,2004,30593
1109,2005,30772
1109,2006,31309
1109,2007,31761
1109,2008,32149
1109,2009,32560
1109,2010,32957
1109,2011,33031
1109,2012,33225
1109,2013,33728
1109,2014,33217
1109,2015,33518
1109,2016,33540
1109,2017,33441
1109,2018,33390
1109,2019,33034
1109,2020,32900
1109,2021,32746
1109,2022,33008
1109,2023,33137
1109,2024,33137
1111,1990,19991
1111,1991,20287
1111,1992,20709
1111,1993,20971
1111,1994,21104
1111,1995,21258
1111,1996,21494
1111,1997,21443
1111,1998,21694
1111,1999,22072
1111,2000,22377
1111,2001,22465
1111,2002,22464
1111,2003,22359
1111,2004,22525
1111,2005,22658
1111,2006,22695
1111,2007,22662
1111,2008,22946
1111,2009,22864
1111,2010,22916
1111,2011,22751
1111,2012,22541
1111,2013,22558
1111,2014,22362
1111,2015,22603
1111,2016,22515
1111,2017,22702
1111,2018,22742
1111,2019,22781
1111,2020,22086
1111,2021,22184
1111,2022,22460
1111,2023,22786
1111,2024,22786
1113,1990,46958
1113,1991,47677
1113,1992,48962
1113,1993,49917
1113,1994,51456
1113,1995,51328
1113,1996,51539
1113,1997,50669
1113,1998,50287
1113,1999,49982
1113,2000,49805
1113,2001,49622
1113,2002,49489
1113,2003,49065
1113,2004,49498
1113,2005,49731
1113,2006,50459
1113,2007,51074
1113,2008,51434
1113,2009,52162
1113,2010,53188
1113,2011,54884
1113,2012,57549
1113,2013,59219
1113,2014,59310
1113,2015,58946
1113,2016,58290
1113,2017,57134
1113,2018,57933
1113,2019,58098
1113,2020,59258
1113,2021,58681
1113,2022,58594
1113,2023,58744
1113,2024,58744
1115,1990,50084
1115,1991,51345
1115,1992,52834
1115,1993,54431
1115,1994,55890
1115,1995,57654
1115,1996,59180
1115,1997,60406
1115,1998,61730
1115,1999,63650
1115,2000,65080
1115,2001,66093
1115,2002,67274
1115,2003,68629
1115,2004,70416
1115,2005,72596
1115,2006,75948
1115,2007,79348
1115,2008,81223
1115,2009,83009
1115,2010,83761
1115,2011,83992
1115,2012,84779
1115,2013,85831
1115,2014,86014
1115,2015,86569
1115,2016,87342
1115,2017,87985
1115,2018,88842
1115,2019,89735
1115,2020,91657
1115,2021,92874
1115,2022,93881
1115,2023,95552
1115,2024,95552
1117,1990,100024
1117,1991,102833
1117,1992,106528
1117,1993,112031
1117,1994,117797
1117,1995,122508
1117,1996,126681
1117,1997,131607
1117,1998,135954
1117,1999,140502
1117,2000,144674
1117,2001,149358
1117,2002,153976
1117,2003,159704
1117,2004,165757
1117,2005,171691
1117,2006,178841
1117,2007,183491
1117,2008,188534
1117,2009,192708
1117,2010,195828
1117,2011,197968
1117,2012,200949
1117,2013,204088
1117,2014,206346
1117,2015,209047
1117,2016,211538
1117,2017,213854
1117,2018,215877
1117,2019,218176
1117,2020,223912
1117,2021,227453
1117,2022,230033
1117,2023,233000
1117,2024,233000
1119,1990,16153
1119,1991,16159
1119,1992,15991
1119,1993,15860
1119,1994,16051
1119,1995,15911
1119,1996,15796
1119,1997,15480
1119,1998,15272
1119,1999,14976
1119,2000,14746
1119,2001,14630
1119,2002,14376
1119,2003,14329
1119,2004,14324
1119,2005,14143
1119,2006,14059
1119,2007,13926
1119,2008,13882
1119,2009,13746
1119,2010,13744
1119,2011,13491
1119,2012,13444
1119,2013,13398
1119,2014,13276
1119,2015,13212
1119,2016,12973
1119,2017,12756
1119,2018,12661
1119,2019,12358
1119,2020,12191
1119,2021,11967
1119,2022,11889
1119,2023,11727
1119,2024,11727
1121,1990,74182
1121,1991,74754
1121,1992,75478
1121,1993,76266
1121,1994,76790
1121,1995,77381
1121,1996,77993
1121,1997,78482
1121,1998,79107
1121,1999,79971
1121,2000,80772
1121,2001,80939
1121,2002,81095
1121,2003,80900
1121,2004,81139
1121,2005,81546
1121,2006,81991
1121,2007,82226
1121,2008,82735
1121,2009,82674
1121,2010,82110
1121,2011,81875
1121,2012,82170
1121,2013,81604
1121,2014,81550
1121,2015,81168
1121,2016,80598
1121,2017,80192
1121,2018,80219
1121,2019,80226
1121,2020,81575
1121,2021,80734
1121,2022,80748
1121,2023,81132
1121,2024,81132
1123,1990,38927
1123,1991,39383
1123,1992,39654
1123,1993,39936
1123,1994,40173
1123,1995,40269
1123,1996,40977
1123,1997,41344
1123,1998,41539
1123,1999,41649
1123,2000,41689
1123,2001,41406
1123,2002,41044
1123,2003,40898
1123,2004,40904
1123,2005,40857
1123,2006,41243
1123,2007,41414
1123,2008,41668
1123,2009,41831
1123,2010,41516
1123,2011,41414
1123,2012,41060
1123,2013,41039
1123,2014,40898
1123,2015,40628
1123,2016,40607
1123,2017,40624
1123,2018,40550
1123,2019,40337
1123,2020,41284
1123,2021,41099
1123,2022,40913
1123,2023,40677
1123,2024,40677
1125,1990,151095
1125,1991,153510
1125,1992,153903
1125,1993,155558
1125,1994,157237
1125,1995,160396
1125,1996,160511
1125,1997,162218
1125,1998,163411
1125,1999,164411
1125,2000,165414
1125,2001,166951
1125,2002,168154
1125,2003,169725
1125,2004,171960
1125,2005,175731
1125,2006,181383
1125,2007,184350
1125,2008,188093
1125,2009,192792
1125,2010,195036
1125,2011,196788
1125,2012,198884
1125,2013,201192
1125,2014,203228
1125,2015,204953
1125,2016,206737
1125,2017,207849
1125,2018,208607
1125,2019,210321
1125,2020,231547
1125,2021,235670
1125,2022,236690
1125,2023,237373
1125,2024,237373
1127,1990,67642
1127,1991,67974
1127,1992,68234
1127,1993,68549
1127,1994,68758
1127,1995,69262
1127,1996,69934
1127,1997,70399
1127,1998,70638
1127,1999,70784
1127,2000,70602
1127,2001,70364
1127,2002,69765
1127,2003,69105
1127,2004,68629
1127,2005,68500
1127,2006,68234
1127,2007,67695
1127,2008,67835
1127,2009,67347
1127,2010,66947
1127,2011,66586
1127,2012,66110
1127,2013,65790
1127,2014,65354
1127,2015,64950
1127,2016,64559
1127,2017,63929
1127,2018,63701
1127,2019,63680
1127,2020,65138
1127,2021,64636
1127,2022,64438
1127,2023,64728
1127,2024,64728
1129,1990,16702
1129,1991,16817
1129,1992,16889
1129,1993,17161
1129,1994,17210
1129,1995,17437
1129,1996,17635
1129,1997,17829
1129,1998,17908
1129,1999,18003
1129,2000,18101
1129,2001,17933
1129,2002,17895
1129,2003,17910
1129,2004,17801
1129,2005,17690
1129,2006,17705
1129,2007,17491
1129,2008,17496
1129,2009,17493
1129,2010,17597
1129,2011,17356
1129,2012,17147
1129,2013,16898
1129,2014,16868
1129,2015,16831
1129,2016,16607
1129,2017,16484
1129,2018,16336
1129,2019,16279
1129,2020,15329
1129,2021,15223
1129,2022,15094
1129,2023,15022
1129,2024,15022
1131,1990,13506
1131,1991,13740
1131,1992,13651
1131,1993,13654
1131,1994,13612
1131,1995,13557
1131,1996,13504
1131,1997,13341
1131,1998,13307
1131,1999,13261
1131,2000,12939
1131,2001,12806
1131,2002,12778
1131,2003,12600
1131,2004,12493
1131,2005,12369
1131,2006,12221
1131,2007,12208
1131,2008,12148
1131,2009,11870
1131,2010,11615
1131,2011,11438
1131,2012,11304
1131,2013,11148
1131,2014,10950
1131,2015,10900
1131,2016,10860
1131,2017,10704
1131,2018,10592
1131,2019,10396
1131,2020,10534
1131,2021,10423
1131,2022,10139
1131,2023,9944
1131,2024,9944
1133,1990,22113
1133,1991,22043
1133,1992,22318
1133,1993,22717
1133,1994,23230
1133,1995,23490
1133,1996,23923
1133,1997,24186
1133,1998,24344
1133,1999,24679
1133,2000,24857
1133,2001,24597
1133,2002,24600
1133,2003,24576
1133,2004,24614
1133,2005,24629
1133,2006,24796
1133,2007,24858
1133,2008,24696
1133,2009,24691
1133,2010,24395
1133,2011,24362
1133,2012,24194
1133,2013,24190
1133,2014,24141
1133,2015,23929
1133,2016,23911
1133,2017,23753
1133,2018,23690
1133,2019,23700
1133,2020,23493
1133,2021,23655
1133,2022,23741
1133,2023,23611
1133,2024,23611
2013,1990,2477
2013,1991,2507
2013,1992,2605
2013,1993,2557
2013,1994,2510
2013,1995,2619
2013,1996,2709
2013,1997,2768
2013,1998,2750
2013,1999,2739
2013,2000,2693
2013,2001,2590
2013,2002,2734
2013,2003,2732
2013,2004,2727
2013,2005,2787
2013,2006,2794
2013,2007,3012
2013,2008,2991
2013,2009,3084
2013,2010,3155
2013,2011,3260
2013,2012,3297
2013,2013,3346
2013,2014,3347
2013,2015,3373
2013,2016,3354
2013,2017,3445
2013,2018,3391
2013,2019,3355
2013,2020,3427
2013,2021,3417
2013,2022,3430
2013,2023,3461
2013,2024,3461
2016,1990,9599
2016,1991,9435
2016,1992,9334
2016,1993,10160
2016,1994,7291
2016,1995,5964
2016,1996,5984
2016,1997,5373
2016,1998,5339
2016,1999,5396
2016,2000,5470
2016,2001,5501
2016,2002,5472
2016,2003,5709
2016,2004,5798
2016,2005,5913
2016,2006,5658
2016,2007,5466
2016,2008,5393
2016,2009,5537
2016,2010,5558
2016,2011,5585
2016,2012,5681
2016,2013,5779
2016,2014,5825
2016,2015,5782
2016,2016,5718
2016,2017,5760
2016,2018,5678
2016,2019,5702
2016,2020,5214
2016,2021,5147
2016,2022,5090
2016,2023,5160
2016,2024,5160
2020,1990,227614
2020,1991,235137
2020,1992,245623
2020,1993,250163
2020,1994,252278
2020,1995,251981
2020,1996,250710
2020,1997,252700
2020,1998,257232
2020,1999,259348
2020,2000,260816
2020,2001,264274
2020,2002,268229
2020,2003,270568
2020,2004,274484
2020,2005,276494
2020,2006,280085
2020,2007,278792
2020,2008,281554
2020,2009,287677
2020,2010,293227
2020,2011,296693
2020,2012,298806
2020,2013,301801
2020,2014,300647
2020,2015,298337
2020,2016,298072
2020,2017,295118
2020,2018,291377
2020,2019,288790
2020,2020,290893
2020,2021,289169
2020,2022,286983
2020,2023,286075
2020,2024,286075
2050,1990,13717
2050,1991,13927
2050,1992,14150
2050,1993,14507
2050,1994,14785
2050,1995,15116
2050,1996,15261
2050,1997,15395
2050,1998,15587
2050,1999,15841
2050,2000,16080
2050,2001,16171
2050,2002,16414
2050,2003,16517
2050,2004,16603
2050,2005,16728
2050,2006,16755
2050,2007,16723
2050,2008,16762
2050,2009,16860
2050,2010,17090
2050,2011,17418
2050,2012,17655
2050,2013,17855
2050,2014,17960
2050,2015,17970
2050,2016,18018
2050,2017,18102
2050,2018,18267
2050,2019,18493
2050,2020,18661
2050,2021,18594
2050,2022,18259
2050,2023,18224
2050,2024,18224
2060,1990,1388
2060,1991,1430
2060,1992,1547
2060,1993,1676
2060,1994,1236
2060,1995,1144
2060,1996,1225
2060,1997,1303
2060,1998,1325
2060,1999,1313
2060,2000,1232
2060,2001,1196
2060,2002,1166
2060,2003,1140
2060,2004,1144
2060,2005,1171
2060,2006,1111
2060,2007,1076
2060,2008,1040
2060,2009,976
2060,2010,1001
2060,2011,1029
2060,2012,980
2060,2013,952
2060,2014,949
2060,2015,906
2060,2016,906
2060,2017,869
2060,2018,881
2060,2019,840
2060,2020,830
2060,2021,842
2060,2022,870
2060,2023,844
2060,2024,844
2063,2011,6775
2063,2012,6771
2063,2013,6809
2063,2014,6622
2063,2015,6526
2063,2016,6542
2063,2017,6509
2063,2018,6487
2063,2019,6509
2063,2020,7080
2063,2021,6971
2063,2022,6899
2063,2023,6769
2063,2024,6769
2066,2011,2995
2066,2012,2993
2066,2013,3014
2066,2014,2937
2066,2015,2891
2066,2016,2898
2066,2017,2887
2066,2018,2880
2066,2019,2886
2066,2020,2614
2066,2021,2621
2066,2022,2609
2066,2023,2674
2066,2024,2674
2068,1990,1725
2068,1991,1835
2068,1992,1920
2068,1993,1846
2068,1994,1948
2068,1995,1940
2068,1996,2046
2068,1997,2013
2068,1998,1987
2068,1999,1911
2068,2000,1890
2068,2001,1850
2068,2002,1862
2068,2003,1825
2068,2004,1877
2068,2005,1834
2068,2006,1837
2068,2007,1803
2068,2008,1803
2068,2009,1817
2068,2010,1835
2068,2011,1878
2068,2012,1915
2068,2013,1948
2068,2014,1922
2068,2015,1940
2068,2016,2068
2068,2017,2103
2068,2018,2047
2068,2019,2125
2068,2020,1614
2068,2021,1595
2068,2022,1575
2068,2023,1584
2068,2024,1584
2070,1990,4029
2070,1991,4142
2070,1992,4320
2070,1993,4443
2070,1994,4536
2070,1995,4540
2070,1996,4623
2070,1997,4678
2070,1998,4749
2070,1999,4872
2070,2000,4916
2070,2001,4840
2070,2002,4900
2070,2003,4828
2070,2004,4850
2070,2005,4841
2070,2006,4833
2070,2007,4832
2070,2008,4769
2070,2009,4776
2070,2010,4877
2070,2011,4947
2070,2012,4948
2070,2013,4976
2070,2014,4981
2070,2015,4987
2070,2016,4968
2070,2017,4934
2070,2018,5003
2070,2019,4932
2070,2020,4838
2070,2021,4796
2070,2022,4724
2070,2023,4607
2070,2024,4607
2090,1990,78067
2090,1991,80479
2090,1992,82506
2090,1993,82979
2090,1994,83512
2090,1995,81941
2090,1996,82880
2090,1997,82483
2090,1998,83299
2090,1999,83390
2090,2000,83005
2090,2001,84814
2090,2002,86095
2090,2003,86885
2090,2004,89043
2090,2005,90431
2090,2006,90545
2090,2007,93545
2090,2008,94552
2090,2009,95238
2090,2010,98314
2090,2011,98151
2090,2012,100388
2090,2013,101046
2090,2014,99404
2090,2015,99812
2090,2016,100877
2090,2017,99911
2090,2018,98749
2090,2019,97088
2090,2020,95337
2090,2021,95593
2090,2022,95202
2090,2023,94840
2090,2024,94840
2100,1990,2117
2100,1991,2241
2100,1992,2180
2100,1993,2212
2100,1994,2315
2100,1995,2307
2100,1996,2312
2100,1997,2358
2100,1998,2374
2100,1999,2354
2100,2000,2399
2100,2001,2334
2100,2002,2325
2100,2003,2337
2100,2004,2281
2100,2005,2280
2100,2006,2300
2100,2007,2379
2100,2008,2404
2100,2009,2486
2100,2010,2512
2100,2011,2575
2100,2012,2580
2100,2013,2561
2100,2014,2558
2100,2015,2519
2100,2016,2531
2100,2017,2526
2100,2018,2502
2100,2019,2561
2100,2020,2084
2100,2021,2074
2100,2022,2070
2100,2023,2070
2100,2024,2070
2105,2000,2562
2105,2001,2538
2105,2002,2479
2105,2003,2378
2105,2004,2331
2105,2005,2316
2105,2006,2271
2105,2007,2242
2105,2008,2225
2105,2009,2144
2105,2010,2151
2105,2011,2079
2105,2012,2107
2105,2013,2109
2105,2014,2091
2105,2015,2126
2105,2016,2115
2105,2017,2135
2105,2018,2139
2105,2019,2144
2105,2020,2358
2105,2021,2330
2105,2022,2279
2105,2023,2262
2105,2024,2262
2110,1990,27046
2110,1991,27950
2110,1992,28447
2110,1993,28827
2110,1994,28932
2110,1995,29479
2110,1996,30250
2110,1997,30687
2110,1998,30592
2110,1999,30724
2110,2000,30668
2110,2001,30502
2110,2002,30712
2110,2003,30993
2110,2004,31103
2110,2005,31003
2110,2006,30808
2110,2007,30682
2110,2008,31110
2110,2009,30857
2110,2010,31416
2110,2011,32165
2110,2012,32391
2110,2013,32605
2110,2014,32501
2110,2015,32644
2110,2016,32456
2110,2017,32106
2110,2018,32044
2110,2019,32038
2110,2020,32209
2110,2021,31979
2110,2022,31740
2110,2023,31555
2110,2024,31555
2122,1990,41125
2122,1991,42649
2122,1992,43496
2122,1993,44201
2122,1994,45588
2122,1995,46719
2122,1996,47859
2122,1997,48544
2122,1998,49195
2122,1999,49729
2122,2000,49618
2122,2001,49986
2122,2002,50804
2122,2003,50963
2122,2004,51404
2122,2005,51590
2122,2006,52253
2122,2007,53272
2122,2008,53655
2122,2009,54796
2122,2010,55610
2122,2011,56311
2122,2012,56920
2122,2013,57039
2122,2014,57594
2122,2015,58075
2122,2016,58515
2122,2017,58594
2122,2018,58609
2122,2019,58914
2122,2020,58942
2122,2021,59946
2122,2022,60611
2122,2023,61223
2122,2024,61223
2130,1990,13956
2130,1991,14134
2130,1992,14513
2130,1993,14576
2130,1994,14688
2130,1995,14781
2130,1996,14953
2130,1997,14767
2130,1998,14372
2130,1999,14302
2130,2000,14000
2130,2001,13796
2130,2002,13599
2130,2003,13335
2130,2004,13244
2130,2005,13305
2130,2006,13492
2130,2007,13341
2130,2008,13326
2130,2009,13294
2130,2010,13529
2130,2011,13688
